region,year,month,temp_max,temp_avg_daily_max,temp_min_daily_max,temp_max_daily_avg,temp_avg,temp_min_daily_avg,temp_max_daily_min,temp_avg_daily_min,temp_min,dew_pt_max,dew_pt_avg,dew_pt_min,precipitation_max,precipitation_avg,precipitation_min,precipitation_sum,snow_depth_max,snow_depth_avg,snow_depth_min,snow_depth_sum,wind_max,wind_avg,wind_min,gust_max,gust_avg,gust_min,sea_level_preassure_max,sea_level_preassure_avg,sea_level_preassure_min
andaman-and-nicobar-islands,2010,january,28.0°C (82.4°F),27.55°C (81.59°F),27.0°C (80.6°F),28.0°C (82.4°F),27.42°C (81.36°F),27.0°C (80.6°F),28.0°C (82.4°F),27.13°C (80.83°F),26.0°C (78.8°F),24.0°C (75.2°F),23.13°C (73.63°F),21.0°C (69.8°F),5.3mm | 0.21in,0.9mm | 0.04in,0.0mm | 0in,28.0mm | 1.1in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,26.0kmh | 16.16mph,17.71kmh | 11.0mph,10.0kmh | 6.21mph,35.0kmh | 21.75mph,24.71kmh | 15.35mph,15.0kmh | 9.32mph,5.3mb,0.9mb,0.0mb
puducherry,2018,june,35.0°C (95.0°F),33.9°C (93.02°F),32.0°C (89.6°F),33.0°C (91.4°F),32.17°C (89.91°F),31.0°C (87.8°F),30.0°C (86.0°F),29.3°C (84.74°F),27.0°C (80.6°F),26.0°C (78.8°F),23.5°C (74.3°F),22.0°C (71.6°F),17.3mm | 0.68in,1.06mm | 0.04in,0.0mm | 0in,31.9mm | 1.26in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,22.0kmh | 13.67mph,17.83kmh | 11.08mph,11.0kmh | 6.84mph,35.0kmh | 21.75mph,27.53kmh | 17.11mph,16.0kmh | 9.94mph,17.3mb,1.06mb,0.0mb
puducherry,2018,july,35.0°C (95.0°F),33.71°C (92.68°F),33.0°C (91.4°F),33.0°C (91.4°F),32.0°C (89.6°F),31.0°C (87.8°F),30.0°C (86.0°F),28.87°C (83.97°F),28.0°C (82.4°F),24.0°C (75.2°F),22.68°C (72.82°F),21.0°C (69.8°F),3.0mm | 0.12in,0.42mm | 0.02in,0.0mm | 0in,13.1mm | 0.52in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,25.0kmh | 15.53mph,18.81kmh | 11.69mph,15.0kmh | 9.32mph,41.0kmh | 25.48mph,29.97kmh | 18.62mph,23.0kmh | 14.29mph,3.0mb,0.42mb,0.0mb
puducherry,2018,august,34.0°C (93.2°F),32.52°C (90.54°F),30.0°C (86.0°F),32.0°C (89.6°F),30.74°C (87.33°F),29.0°C (84.2°F),28.0°C (82.4°F),27.61°C (81.7°F),26.0°C (78.8°F),24.0°C (75.2°F),22.81°C (73.06°F),21.0°C (69.8°F),33.9mm | 1.33in,1.42mm | 0.06in,0.0mm | 0in,44.1mm | 1.74in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,24.0kmh | 14.91mph,16.55kmh | 10.28mph,12.0kmh | 7.46mph,40.0kmh | 24.85mph,27.58kmh | 17.14mph,20.0kmh | 12.43mph,33.9mb,1.42mb,0.0mb
puducherry,2018,september,34.0°C (93.2°F),31.5°C (88.7°F),29.0°C (84.2°F),32.0°C (89.6°F),29.93°C (85.87°F),28.0°C (82.4°F),28.0°C (82.4°F),27.23°C (81.01°F),26.0°C (78.8°F),24.0°C (75.2°F),23.53°C (74.35°F),23.0°C (73.4°F),24.7mm | 0.97in,2.28mm | 0.09in,0.0mm | 0in,68.3mm | 2.69in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,19.0kmh | 11.81mph,14.6kmh | 9.07mph,9.0kmh | 5.59mph,30.0kmh | 18.64mph,21.63kmh | 13.44mph,12.0kmh | 7.46mph,24.7mb,2.28mb,0.0mb
puducherry,2018,october,33.0°C (91.4°F),30.58°C (87.04°F),27.0°C (80.6°F),31.0°C (87.8°F),29.06°C (84.31°F),27.0°C (80.6°F),28.0°C (82.4°F),26.58°C (79.84°F),25.0°C (77.0°F),24.0°C (75.2°F),23.1°C (73.58°F),21.0°C (69.8°F),24.7mm | 0.97in,4.05mm | 0.16in,0.0mm | 0in,125.5mm | 4.94in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,24.0kmh | 14.91mph,15.74kmh | 9.78mph,11.0kmh | 6.84mph,35.0kmh | 21.75mph,23.13kmh | 14.37mph,15.0kmh | 9.32mph,24.7mb,4.05mb,0.0mb
puducherry,2018,november,32.0°C (89.6°F),29.1°C (84.38°F),27.0°C (80.6°F),29.0°C (84.2°F),27.8°C (82.04°F),26.0°C (78.8°F),27.0°C (80.6°F),25.57°C (78.03°F),24.0°C (75.2°F),24.0°C (75.2°F),22.43°C (72.37°F),20.0°C (68.0°F),22.8mm | 0.9in,4.24mm | 0.17in,0.0mm | 0in,127.3mm | 5.01in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,30.0kmh | 18.64mph,17.73kmh | 11.02mph,9.0kmh | 5.59mph,45.0kmh | 27.96mph,26.07kmh | 16.2mph,12.0kmh | 7.46mph,22.8mb,4.24mb,0.0mb
puducherry,2018,december,30.0°C (86.0°F),28.19°C (82.74°F),26.0°C (78.8°F),28.0°C (82.4°F),26.68°C (80.02°F),25.0°C (77.0°F),26.0°C (78.8°F),24.45°C (76.01°F),23.0°C (73.4°F),24.0°C (75.2°F),21.55°C (70.79°F),18.0°C (64.4°F),6.1mm | 0.24in,0.86mm | 0.03in,0.0mm | 0in,26.6mm | 1.05in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,33.0kmh | 20.51mph,18.81kmh | 11.69mph,11.0kmh | 6.84mph,46.0kmh | 28.58mph,26.71kmh | 16.6mph,15.0kmh | 9.32mph,6.1mb,0.86mb,0.0mb
puducherry,2019,january,28.0°C (82.4°F),27.19°C (80.94°F),26.0°C (78.8°F),26.0°C (78.8°F),25.23°C (77.41°F),24.0°C (75.2°F),24.0°C (75.2°F),22.35°C (72.23°F),21.0°C (69.8°F),22.0°C (71.6°F),19.48°C (67.06°F),17.0°C (62.6°F),3.0mm | 0.12in,0.19mm | 0.01in,0.0mm | 0in,5.8mm | 0.23in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,21.0kmh | 13.05mph,17.52kmh | 10.89mph,13.0kmh | 8.08mph,30.0kmh | 18.64mph,25.39kmh | 15.78mph,19.0kmh | 11.81mph,3.0mb,0.19mb,0.0mb
puducherry,2019,february,31.0°C (87.8°F),29.29°C (84.72°F),28.0°C (82.4°F),29.0°C (84.2°F),27.32°C (81.18°F),26.0°C (78.8°F),27.0°C (80.6°F),24.54°C (76.17°F),22.0°C (71.6°F),24.0°C (75.2°F),21.64°C (70.95°F),20.0°C (68.0°F),19.8mm | 0.78in,1.05mm | 0.04in,0.0mm | 0in,29.3mm | 1.15in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,22.0kmh | 13.67mph,15.79kmh | 9.81mph,10.0kmh | 6.21mph,32.0kmh | 19.88mph,22.07kmh | 13.71mph,14.0kmh | 8.7mph,19.8mb,1.05mb,0.0mb
puducherry,2019,march,34.0°C (93.2°F),31.45°C (88.61°F),30.0°C (86.0°F),31.0°C (87.8°F),29.32°C (84.78°F),28.0°C (82.4°F),28.0°C (82.4°F),26.48°C (79.66°F),25.0°C (77.0°F),25.0°C (77.0°F),22.32°C (72.18°F),20.0°C (68.0°F),8.1mm | 0.32in,0.31mm | 0.01in,0.0mm | 0in,9.7mm | 0.38in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,25.0kmh | 15.53mph,15.19kmh | 9.44mph,9.0kmh | 5.59mph,34.0kmh | 21.13mph,20.81kmh | 12.93mph,11.0kmh | 6.84mph,8.1mb,0.31mb,0.0mb
puducherry,2019,april,38.0°C (100.4°F),33.33°C (91.99°F),32.0°C (89.6°F),35.0°C (95.0°F),31.33°C (88.39°F),30.0°C (86.0°F),30.0°C (86.0°F),27.93°C (82.27°F),27.0°C (80.6°F),25.0°C (77.0°F),24.13°C (75.43°F),23.0°C (73.4°F),2.4mm | 0.09in,0.13mm | 0.01in,0.0mm | 0in,3.9mm | 0.15in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,21.0kmh | 13.05mph,17.2kmh | 10.69mph,12.0kmh | 7.46mph,29.0kmh | 18.02mph,23.3kmh | 14.48mph,16.0kmh | 9.94mph,2.4mb,0.13mb,0.0mb
puducherry,2019,may,37.0°C (98.6°F),35.68°C (96.22°F),32.0°C (89.6°F),35.0°C (95.0°F),33.26°C (91.87°F),31.0°C (87.8°F),31.0°C (87.8°F),29.55°C (85.19°F),28.0°C (82.4°F),26.0°C (78.8°F),24.55°C (76.19°F),22.0°C (71.6°F),4.9mm | 0.19in,0.34mm | 0.01in,0.0mm | 0in,10.4mm | 0.41in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,28.0kmh | 17.4mph,22.68kmh | 14.09mph,12.0kmh | 7.46mph,38.0kmh | 23.61mph,31.71kmh | 19.7mph,19.0kmh | 11.81mph,4.9mb,0.34mb,0.0mb
puducherry,2019,june,37.0°C (98.6°F),35.03°C (95.05°F),32.0°C (89.6°F),35.0°C (95.0°F),32.9°C (91.22°F),30.0°C (86.0°F),31.0°C (87.8°F),28.67°C (83.61°F),25.0°C (77.0°F),25.0°C (77.0°F),23.2°C (73.76°F),21.0°C (69.8°F),17.1mm | 0.67in,1.13mm | 0.04in,0.0mm | 0in,33.8mm | 1.33in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,32.0kmh | 19.88mph,21.13kmh | 13.13mph,13.0kmh | 8.08mph,44.0kmh | 27.34mph,30.4kmh | 18.89mph,20.0kmh | 12.43mph,17.1mb,1.13mb,0.0mb
puducherry,2019,july,35.0°C (95.0°F),32.68°C (90.82°F),27.0°C (80.6°F),33.0°C (91.4°F),30.61°C (87.1°F),26.0°C (78.8°F),30.0°C (86.0°F),27.29°C (81.12°F),22.0°C (71.6°F),24.0°C (75.2°F),22.81°C (73.06°F),21.0°C (69.8°F),40.2mm | 1.58in,5.24mm | 0.21in,0.0mm | 0in,162.3mm | 6.39in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,23.0kmh | 14.29mph,17.35kmh | 10.78mph,10.0kmh | 6.21mph,32.0kmh | 19.88mph,26.03kmh | 16.17mph,16.0kmh | 9.94mph,40.2mb,5.24mb,0.0mb
puducherry,2019,august,34.0°C (93.2°F),31.77°C (89.19°F),28.0°C (82.4°F),31.0°C (87.8°F),29.81°C (85.66°F),27.0°C (80.6°F),28.0°C (82.4°F),26.81°C (80.26°F),23.0°C (73.4°F),23.0°C (73.4°F),22.52°C (72.54°F),21.0°C (69.8°F),19.8mm | 0.78in,4.57mm | 0.18in,0.0mm | 0in,141.7mm | 5.58in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,29.0kmh | 18.02mph,17.94kmh | 11.15mph,15.0kmh | 9.32mph,44.0kmh | 27.34mph,27.97kmh | 17.38mph,23.0kmh | 14.29mph,19.8mb,4.57mb,0.0mb
puducherry,2019,september,33.0°C (91.4°F),31.03°C (87.85°F),28.0°C (82.4°F),31.0°C (87.8°F),29.3°C (84.74°F),27.0°C (80.6°F),28.0°C (82.4°F),26.73°C (80.11°F),21.0°C (69.8°F),24.0°C (75.2°F),23.33°C (73.99°F),22.0°C (71.6°F),31.5mm | 1.24in,5.64mm | 0.22in,0.0mm | 0in,169.2mm | 6.66in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,27.0kmh | 16.78mph,15.7kmh | 9.76mph,10.0kmh | 6.21mph,39.0kmh | 24.23mph,24.03kmh | 14.93mph,13.0kmh | 8.08mph,31.5mb,5.64mb,0.0mb
puducherry,2019,october,32.0°C (89.6°F),29.87°C (85.77°F),26.0°C (78.8°F),30.0°C (86.0°F),28.39°C (83.1°F),25.0°C (77.0°F),28.0°C (82.4°F),25.9°C (78.62°F),20.0°C (68.0°F),24.0°C (75.2°F),23.48°C (74.26°F),22.0°C (71.6°F),65.9mm | 2.59in,7.68mm | 0.3in,0.6mm | 0.02in,238.2mm | 9.38in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,18.0kmh | 11.18mph,13.19kmh | 8.2mph,5.0kmh | 3.11mph,29.0kmh | 18.02mph,19.26kmh | 11.97mph,8.0kmh | 4.97mph,65.9mb,7.68mb,0.6mb
puducherry,2019,november,30.0°C (86.0°F),29.07°C (84.33°F),27.0°C (80.6°F),29.0°C (84.2°F),27.7°C (81.86°F),26.0°C (78.8°F),26.0°C (78.8°F),24.93°C (76.87°F),20.0°C (68.0°F),24.0°C (75.2°F),22.87°C (73.17°F),22.0°C (71.6°F),81.7mm | 3.22in,11.33mm | 0.45in,0.0mm | 0in,339.8mm | 13.38in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,24.0kmh | 14.91mph,16.67kmh | 10.36mph,9.0kmh | 5.59mph,45.0kmh | 27.96mph,25.5kmh | 15.84mph,13.0kmh | 8.08mph,81.7mb,11.33mb,0.0mb
puducherry,2019,december,28.0°C (82.4°F),27.45°C (81.41°F),27.0°C (80.6°F),27.0°C (80.6°F),26.16°C (79.09°F),25.0°C (77.0°F),25.0°C (77.0°F),23.71°C (74.68°F),20.0°C (68.0°F),24.0°C (75.2°F),21.35°C (70.43°F),20.0°C (68.0°F),57.9mm | 2.28in,6.48mm | 0.26in,0.0mm | 0in,201.0mm | 7.91in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,25.0kmh | 15.53mph,19.77kmh | 12.28mph,13.0kmh | 8.08mph,39.0kmh | 24.23mph,28.9kmh | 17.96mph,19.0kmh | 11.81mph,57.9mb,6.48mb,0.0mb
puducherry,2020,january,29.0°C (84.2°F),27.58°C (81.64°F),27.0°C (80.6°F),27.0°C (80.6°F),25.9°C (78.62°F),25.0°C (77.0°F),26.0°C (78.8°F),23.45°C (74.21°F),21.0°C (69.8°F),23.0°C (73.4°F),20.16°C (68.29°F),17.0°C (62.6°F),13.7mm | 0.54in,1.55mm | 0.06in,0.0mm | 0in,47.9mm | 1.89in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,21.0kmh | 13.05mph,14.23kmh | 8.84mph,9.0kmh | 5.59mph,32.0kmh | 19.88mph,20.97kmh | 13.03mph,13.0kmh | 8.08mph,13.7mb,1.55mb,0.0mb
puducherry,2020,february,30.0°C (86.0°F),28.38°C (83.08°F),27.0°C (80.6°F),28.0°C (82.4°F),26.59°C (79.86°F),26.0°C (78.8°F),25.0°C (77.0°F),23.93°C (75.07°F),22.0°C (71.6°F),22.0°C (71.6°F),19.72°C (67.5°F),17.0°C (62.6°F),3.2mm | 0.13in,0.33mm | 0.01in,0.0mm | 0in,9.7mm | 0.38in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,22.0kmh | 13.67mph,14.72kmh | 9.15mph,11.0kmh | 6.84mph,32.0kmh | 19.88mph,21.21kmh | 13.18mph,16.0kmh | 9.94mph,3.2mb,0.33mb,0.0mb
puducherry,2020,march,31.0°C (87.8°F),29.97°C (85.95°F),29.0°C (84.2°F),29.0°C (84.2°F),28.26°C (82.87°F),27.0°C (80.6°F),27.0°C (80.6°F),25.42°C (77.76°F),24.0°C (75.2°F),23.0°C (73.4°F),21.32°C (70.38°F),20.0°C (68.0°F),0.7mm | 0.03in,0.04mm | 0.0in,0.0mm | 0in,1.1mm | 0.04in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,19.0kmh | 11.81mph,13.81kmh | 8.58mph,10.0kmh | 6.21mph,26.0kmh | 16.16mph,19.06kmh | 11.84mph,14.0kmh | 8.7mph,0.7mb,0.04mb,0.0mb
puducherry,2020,april,33.0°C (91.4°F),32.03°C (89.65°F),31.0°C (87.8°F),31.0°C (87.8°F),30.2°C (86.36°F),29.0°C (84.2°F),29.0°C (84.2°F),27.2°C (80.96°F),25.0°C (77.0°F),25.0°C (77.0°F),23.6°C (74.48°F),22.0°C (71.6°F),3.6mm | 0.14in,0.2mm | 0.01in,0.0mm | 0in,6.1mm | 0.24in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,23.0kmh | 14.29mph,17.3kmh | 10.75mph,12.0kmh | 7.46mph,31.0kmh | 19.26mph,23.2kmh | 14.42mph,16.0kmh | 9.94mph,3.6mb,0.2mb,0.0mb
puducherry,2020,may,39.0°C (102.2°F),34.39°C (93.9°F),32.0°C (89.6°F),36.0°C (96.8°F),32.26°C (90.07°F),30.0°C (86.0°F),31.0°C (87.8°F),28.84°C (83.91°F),26.0°C (78.8°F),26.0°C (78.8°F),24.35°C (75.83°F),22.0°C (71.6°F),0.7mm | 0.03in,0.05mm | 0.0in,0.0mm | 0in,1.5mm | 0.06in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,30.0kmh | 18.64mph,20.45kmh | 12.71mph,13.0kmh | 8.08mph,40.0kmh | 24.85mph,28.16kmh | 17.5mph,17.0kmh | 10.56mph,0.7mb,0.05mb,0.0mb
puducherry,2020,june,35.0°C (95.0°F),33.2°C (91.76°F),30.0°C (86.0°F),33.0°C (91.4°F),31.4°C (88.52°F),29.0°C (84.2°F),30.0°C (86.0°F),27.7°C (81.86°F),24.0°C (75.2°F),25.0°C (77.0°F),22.8°C (73.04°F),21.0°C (69.8°F),81.6mm | 3.21in,5.18mm | 0.2in,0.0mm | 0in,155.3mm | 6.11in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,29.0kmh | 18.02mph,19.8kmh | 12.3mph,14.0kmh | 8.7mph,40.0kmh | 24.85mph,28.77kmh | 17.88mph,19.0kmh | 11.81mph,81.6mb,5.18mb,0.0mb
puducherry,2020,july,33.0°C (91.4°F),31.42°C (88.56°F),29.0°C (84.2°F),31.0°C (87.8°F),29.97°C (85.95°F),27.0°C (80.6°F),29.0°C (84.2°F),27.13°C (80.83°F),23.0°C (73.4°F),25.0°C (77.0°F),23.52°C (74.34°F),23.0°C (73.4°F),46.1mm | 1.81in,7.46mm | 0.29in,0.5mm | 0.02in,231.2mm | 9.1in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,22.0kmh | 13.67mph,16.65kmh | 10.35mph,10.0kmh | 6.21mph,40.0kmh | 24.85mph,24.84kmh | 15.43mph,15.0kmh | 9.32mph,46.1mb,7.46mb,0.5mb
puducherry,2020,august,34.0°C (93.2°F),31.65°C (88.97°F),28.0°C (82.4°F),31.0°C (87.8°F),30.0°C (86.0°F),28.0°C (82.4°F),28.0°C (82.4°F),26.87°C (80.37°F),23.0°C (73.4°F),24.0°C (75.2°F),23.29°C (73.92°F),22.0°C (71.6°F),23.9mm | 0.94in,4.77mm | 0.19in,0.0mm | 0in,148.0mm | 5.83in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,23.0kmh | 14.29mph,15.81kmh | 9.82mph,11.0kmh | 6.84mph,33.0kmh | 20.51mph,24.03kmh | 14.93mph,18.0kmh | 11.18mph,23.9mb,4.77mb,0.0mb
puducherry,2020,september,32.0°C (89.6°F),30.47°C (86.85°F),27.0°C (80.6°F),31.0°C (87.8°F),28.9°C (84.02°F),26.0°C (78.8°F),28.0°C (82.4°F),26.1°C (78.98°F),22.0°C (71.6°F),25.0°C (77.0°F),23.33°C (73.99°F),22.0°C (71.6°F),34.3mm | 1.35in,8.22mm | 0.32in,0.0mm | 0in,246.6mm | 9.71in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,23.0kmh | 14.29mph,16.13kmh | 10.02mph,11.0kmh | 6.84mph,35.0kmh | 21.75mph,24.67kmh | 15.33mph,16.0kmh | 9.94mph,34.3mb,8.22mb,0.0mb
puducherry,2020,october,33.0°C (91.4°F),30.65°C (87.17°F),26.0°C (78.8°F),31.0°C (87.8°F),28.97°C (84.15°F),26.0°C (78.8°F),28.0°C (82.4°F),26.0°C (78.8°F),22.0°C (71.6°F),24.0°C (75.2°F),22.97°C (73.35°F),21.0°C (69.8°F),33.4mm | 1.31in,8.67mm | 0.34in,0.0mm | 0in,268.9mm | 10.59in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,20.0kmh | 12.43mph,14.26kmh | 8.86mph,7.0kmh | 4.35mph,31.0kmh | 19.26mph,22.19kmh | 13.79mph,12.0kmh | 7.46mph,33.4mb,8.67mb,0.0mb
puducherry,2020,november,30.0°C (86.0°F),28.73°C (83.71°F),26.0°C (78.8°F),29.0°C (84.2°F),27.4°C (81.32°F),26.0°C (78.8°F),27.0°C (80.6°F),24.67°C (76.41°F),19.0°C (66.2°F),24.0°C (75.2°F),22.63°C (72.73°F),20.0°C (68.0°F),89.9mm | 3.54in,13.31mm | 0.52in,0.0mm | 0in,399.3mm | 15.72in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,49.0kmh | 30.45mph,20.47kmh | 12.72mph,11.0kmh | 6.84mph,80.0kmh | 49.71mph,31.0kmh | 19.26mph,16.0kmh | 9.94mph,89.9mb,13.31mb,0.0mb
puducherry,2020,december,29.0°C (84.2°F),27.1°C (80.78°F),26.0°C (78.8°F),27.0°C (80.6°F),25.61°C (78.1°F),24.0°C (75.2°F),26.0°C (78.8°F),23.32°C (73.98°F),21.0°C (69.8°F),24.0°C (75.2°F),20.9°C (69.62°F),19.0°C (66.2°F),76.3mm | 3.0in,12.08mm | 0.48in,0.0mm | 0in,374.5mm | 14.74in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,30.0kmh | 18.64mph,20.35kmh | 12.64mph,14.0kmh | 8.7mph,59.0kmh | 36.66mph,31.65kmh | 19.67mph,22.0kmh | 13.67mph,76.3mb,12.08mb,0.0mb
punjab,2010,january,28.0°C (82.4°F),24.06°C (75.31°F),14.0°C (57.2°F),20.0°C (68.0°F),17.71°C (63.88°F),13.0°C (55.4°F),12.0°C (53.6°F),9.42°C (48.96°F),7.0°C (44.6°F),8.0°C (46.4°F),4.0°C (39.2°F),-6.0°C (21.2°F),2.9mm | 0.11in,0.13mm | 0.01in,0.0mm | 0in,4.0mm | 0.16in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,9.0kmh | 5.59mph,5.84kmh | 3.63mph,3.0kmh | 1.86mph,17.0kmh | 10.56mph,10.61kmh | 6.59mph,5.0kmh | 3.11mph,2.9mb,0.13mb,0.0mb
punjab,2010,february,30.0°C (86.0°F),24.82°C (76.68°F),18.0°C (64.4°F),25.0°C (77.0°F),19.79°C (67.62°F),15.0°C (59.0°F),16.0°C (60.8°F),10.68°C (51.22°F),7.0°C (44.6°F),13.0°C (55.4°F),6.57°C (43.83°F),1.0°C (33.8°F),9.1mm | 0.36in,0.56mm | 0.02in,0.0mm | 0in,15.6mm | 0.61in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,15.0kmh | 9.32mph,7.93kmh | 4.93mph,4.0kmh | 2.49mph,27.0kmh | 16.78mph,13.79kmh | 8.57mph,6.0kmh | 3.73mph,9.1mb,0.56mb,0.0mb
punjab,2010,march,44.0°C (111.2°F),35.45°C (95.81°F),16.0°C (60.8°F),35.0°C (95.0°F),29.81°C (85.66°F),15.0°C (59.0°F),23.0°C (73.4°F),18.13°C (64.63°F),12.0°C (53.6°F),14.0°C (57.2°F),9.77°C (49.59°F),3.0°C (37.4°F),10.4mm | 0.41in,0.38mm | 0.01in,0.0mm | 0in,11.9mm | 0.47in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,11.0kmh | 6.84mph,6.97kmh | 4.33mph,3.0kmh | 1.86mph,19.0kmh | 11.81mph,11.35kmh | 7.05mph,6.0kmh | 3.73mph,10.4mb,0.38mb,0.0mb
punjab,2010,april,47.0°C (116.6°F),41.67°C (107.01°F),32.0°C (89.6°F),40.0°C (104.0°F),36.4°C (97.52°F),28.0°C (82.4°F),29.0°C (84.2°F),24.43°C (75.97°F),20.0°C (68.0°F),12.0°C (53.6°F),5.4°C (41.72°F),-1.0°C (30.2°F),0.9mm | 0.04in,0.05mm | 0.0in,0.0mm | 0in,1.4mm | 0.06in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,12.0kmh | 7.46mph,8.07kmh | 5.01mph,5.0kmh | 3.11mph,19.0kmh | 11.81mph,12.87kmh | 8.0mph,8.0kmh | 4.97mph,0.9mb,0.05mb,0.0mb
punjab,2010,may,52.0°C (125.6°F),45.19°C (113.34°F),31.0°C (87.8°F),46.0°C (114.8°F),40.39°C (104.7°F),29.0°C (84.2°F),33.0°C (91.4°F),28.68°C (83.62°F),23.0°C (73.4°F),17.0°C (62.6°F),6.42°C (43.56°F),-3.0°C (26.6°F),2.3mm | 0.09in,0.24mm | 0.01in,0.0mm | 0in,7.3mm | 0.29in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,15.0kmh | 9.32mph,8.16kmh | 5.07mph,4.0kmh | 2.49mph,22.0kmh | 13.67mph,12.65kmh | 7.86mph,7.0kmh | 4.35mph,2.3mb,0.24mb,0.0mb
punjab,2010,june,56.0°C (132.8°F),46.67°C (116.01°F),36.0°C (96.8°F),49.0°C (120.2°F),42.07°C (107.73°F),34.0°C (93.2°F),36.0°C (96.8°F),31.2°C (88.16°F),25.0°C (77.0°F),16.0°C (60.8°F),10.4°C (50.72°F),4.0°C (39.2°F),1.2mm | 0.05in,0.09mm | 0.0in,0.0mm | 0in,2.8mm | 0.11in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,14.0kmh | 8.7mph,7.5kmh | 4.66mph,4.0kmh | 2.49mph,19.0kmh | 11.81mph,11.07kmh | 6.88mph,7.0kmh | 4.35mph,1.2mb,0.09mb,0.0mb
punjab,2010,july,51.0°C (123.8°F),44.74°C (112.53°F),29.0°C (84.2°F),46.0°C (114.8°F),40.74°C (105.33°F),27.0°C (80.6°F),36.0°C (96.8°F),32.26°C (90.07°F),26.0°C (78.8°F),26.0°C (78.8°F),18.48°C (65.26°F),11.0°C (51.8°F),132.4mm | 5.21in,5.16mm | 0.2in,0.0mm | 0in,159.9mm | 6.3in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,16.0kmh | 9.94mph,8.13kmh | 5.05mph,3.0kmh | 1.86mph,25.0kmh | 15.53mph,11.32kmh | 7.03mph,5.0kmh | 3.11mph,132.4mb,5.16mb,0.0mb
punjab,2010,august,46.0°C (114.8°F),40.06°C (104.11°F),33.0°C (91.4°F),40.0°C (104.0°F),36.55°C (97.79°F),30.0°C (86.0°F),32.0°C (89.6°F),29.65°C (85.37°F),26.0°C (78.8°F),27.0°C (80.6°F),22.0°C (71.6°F),15.0°C (59.0°F),28.2mm | 1.11in,3.26mm | 0.13in,0.0mm | 0in,101.2mm | 3.98in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,10.0kmh | 6.21mph,6.52kmh | 4.05mph,4.0kmh | 2.49mph,14.0kmh | 8.7mph,9.61kmh | 5.97mph,5.0kmh | 3.11mph,28.2mb,3.26mb,0.0mb
