region,year,month,temp_max_C,temp_avg_daily_max_C,temp_min_daily_max_C,temp_max_daily_avg_C,temp_avg_C,temp_min_daily_avg_C,temp_max_daily_min_C,temp_avg_daily_min_C,temp_min_C,dew_pt_max_C,dew_pt_avg_C,dew_pt_min_C,precipitation_max_mm,precipitation_avg_mm,precipitation_min_mm,precipitation_sum_mm,snow_depth_max_mm,snow_depth_avg_mm,snow_depth_min_mm,snow_depth_sum_mm,wind_max_kmh,wind_avg_kmh,wind_min_kmh,gust_max_kmh,gust_avg_kmh,gust_min_kmh,sea_level_preassure_max_mb,sea_level_preassure_avg_mb,sea_level_preassure_min_mb
chandigarh,2010,december,22.0,20.55,15.0,17.0,14.35,11.0,11.0,7.65,5.0,9.0,-0.26,-8.0,6.1,0.32,0.0,10.0,0.0,0.0,0.0,0.0,13.0,7.32,5.0,23.0,13.32,8.0,6.1,0.32,0.0
chandigarh,2011,january,21.0,18.39,16.0,16.0,12.61,10.0,9.0,5.52,3.0,6.0,1.32,-3.0,4.1,0.16,0.0,5.1,0.0,0.0,0.0,0.0,15.0,7.84,5.0,27.0,14.26,8.0,4.1,0.16,0.0
chandigarh,2011,february,27.0,21.39,15.0,20.0,16.25,12.0,15.0,9.11,6.0,9.0,4.54,0.0,10.4,0.93,0.0,25.9,0.0,0.0,0.0,0.0,16.0,8.61,5.0,26.0,15.36,9.0,10.4,0.93,0.0
chandigarh,2011,march,33.0,28.58,21.0,28.0,23.29,17.0,19.0,13.13,10.0,10.0,4.97,-1.0,1.4,0.18,0.0,5.7,0.0,0.0,0.0,0.0,14.0,9.74,6.0,24.0,16.65,11.0,1.4,0.18,0.0
chandigarh,2011,april,38.0,32.47,28.0,34.0,27.57,24.0,21.0,16.8,12.0,14.0,6.7,-2.0,5.3,0.88,0.0,26.4,0.0,0.0,0.0,0.0,11.0,8.67,6.0,19.0,14.8,11.0,5.3,0.88,0.0
chandigarh,2011,may,40.0,37.32,30.0,36.0,33.52,28.0,27.0,23.32,20.0,18.0,10.94,5.0,5.8,0.9,0.0,28.0,0.0,0.0,0.0,0.0,13.0,9.42,6.0,22.0,15.26,10.0,5.8,0.9,0.0
chandigarh,2011,june,40.0,35.87,33.0,36.0,33.0,30.0,28.0,25.5,20.0,23.0,18.17,8.0,20.6,4.31,0.0,129.2,0.0,0.0,0.0,0.0,13.0,7.8,5.0,19.0,12.03,7.0,20.6,4.31,0.0
chandigarh,2011,july,36.0,32.77,29.0,33.0,30.19,28.0,27.0,25.1,24.0,24.0,22.13,18.0,63.2,6.41,0.1,198.7,0.0,0.0,0.0,0.0,10.0,6.39,4.0,16.0,9.74,6.0,63.2,6.41,0.1
chandigarh,2011,august,34.0,29.58,24.0,31.0,27.45,23.0,25.0,23.42,21.0,25.0,23.52,22.0,23.0,10.52,2.7,326.2,0.0,0.0,0.0,0.0,10.0,5.94,3.0,17.0,10.23,5.0,23.0,10.52,2.7
chandigarh,2011,september,31.0,28.87,26.0,29.0,26.4,25.0,24.0,20.97,18.0,24.0,21.77,18.0,21.9,4.66,0.0,139.9,0.0,0.0,0.0,0.0,9.0,6.27,4.0,16.0,10.67,7.0,21.9,4.66,0.0
chandigarh,2011,october,30.0,28.23,26.0,27.0,23.71,20.0,21.0,16.23,11.0,20.0,12.58,7.0,1.5,0.24,0.0,7.4,0.0,0.0,0.0,0.0,10.0,6.77,4.0,16.0,11.84,6.0,1.5,0.24,0.0
chandigarh,2011,november,27.0,25.23,23.0,22.0,19.93,17.0,16.0,12.3,9.0,12.0,6.17,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.7,4.0,19.0,11.6,6.0,0.0,0.0,0.0
chandigarh,2011,december,25.0,20.77,18.0,20.0,14.81,12.0,14.0,7.77,4.0,7.0,0.32,-6.0,0.6,0.02,0.0,0.6,0.0,0.0,0.0,0.0,10.0,6.71,4.0,17.0,12.0,6.0,0.6,0.02,0.0
chandigarh,2012,january,20.0,17.16,15.0,14.0,12.0,10.0,9.0,5.26,2.0,7.0,1.81,-3.0,3.0,0.19,0.0,6.0,0.0,0.0,0.0,0.0,14.0,7.39,5.0,22.0,13.03,8.0,3.0,0.19,0.0
chandigarh,2012,february,24.0,20.03,15.0,19.0,15.17,11.0,11.0,7.69,3.0,7.0,4.1,-1.0,3.6,0.2,0.0,5.7,0.0,0.0,0.0,0.0,13.0,8.59,5.0,23.0,15.0,9.0,3.6,0.2,0.0
chandigarh,2012,march,33.0,26.84,21.0,28.0,21.97,16.0,17.0,11.97,6.0,11.0,4.29,-2.0,3.0,0.21,0.0,6.4,0.0,0.0,0.0,0.0,17.0,10.06,7.0,26.0,16.9,12.0,3.0,0.21,0.0
chandigarh,2012,april,35.0,31.57,28.0,31.0,27.87,25.0,21.0,18.63,17.0,12.0,8.53,4.0,4.8,1.02,0.0,30.5,0.0,0.0,0.0,0.0,12.0,8.67,6.0,21.0,14.5,9.0,4.8,1.02,0.0
chandigarh,2012,may,43.0,37.35,31.0,39.0,33.87,28.0,27.0,22.77,17.0,13.0,5.0,-2.0,3.2,0.25,0.0,7.8,0.0,0.0,0.0,0.0,15.0,10.35,7.0,23.0,16.77,11.0,3.2,0.25,0.0
chandigarh,2012,june,43.0,40.73,37.0,40.0,37.37,34.0,29.0,26.97,24.0,14.0,7.5,-1.0,1.2,0.08,0.0,2.5,0.0,0.0,0.0,0.0,12.0,10.17,7.0,19.0,15.77,11.0,1.2,0.08,0.0
chandigarh,2012,july,42.0,36.55,32.0,38.0,33.48,30.0,30.0,26.77,25.0,24.0,20.84,12.0,13.1,3.92,0.0,121.4,0.0,0.0,0.0,0.0,10.0,6.74,4.0,15.0,10.13,6.0,13.1,3.92,0.0
chandigarh,2012,august,37.0,32.0,28.0,32.0,29.29,27.0,26.0,24.1,23.0,24.0,23.19,21.0,26.7,9.82,0.3,304.5,0.0,0.0,0.0,0.0,10.0,5.9,4.0,16.0,9.77,7.0,26.7,9.82,0.3
chandigarh,2012,september,33.0,31.07,28.0,30.0,28.03,26.0,24.0,21.37,18.0,24.0,20.87,16.0,31.1,5.6,0.0,168.0,0.0,0.0,0.0,0.0,9.0,5.47,3.0,16.0,9.37,6.0,31.1,5.6,0.0
chandigarh,2012,october,33.0,29.52,26.0,28.0,24.29,21.0,19.0,16.0,13.0,16.0,8.48,5.0,0.8,0.04,0.0,1.2,0.0,0.0,0.0,0.0,10.0,6.61,5.0,17.0,11.45,8.0,0.8,0.04,0.0
chandigarh,2012,november,28.0,24.97,22.0,23.0,19.5,17.0,14.0,11.47,9.0,10.0,2.6,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.5,4.0,16.0,11.17,7.0,0.0,0.0,0.0
chandigarh,2012,december,25.0,21.06,18.0,18.0,15.52,12.0,11.0,8.52,4.0,8.0,0.81,-6.0,2.6,0.11,0.0,3.4,0.0,0.0,0.0,0.0,15.0,7.81,4.0,26.0,13.81,7.0,2.6,0.11,0.0
chandigarh,2013,january,22.0,18.61,13.0,16.0,12.97,9.0,10.0,5.45,2.0,10.0,1.55,-11.0,37.5,1.27,0.0,39.4,0.0,0.0,0.0,0.0,13.0,7.39,5.0,24.0,12.94,8.0,37.5,1.27,0.0
chandigarh,2013,february,23.0,19.75,13.0,18.0,15.64,12.0,13.0,8.57,5.0,11.0,7.43,1.0,21.4,2.38,0.0,66.6,0.0,0.0,0.0,0.0,15.0,8.29,5.0,27.0,14.5,7.0,21.4,2.38,0.0
chandigarh,2013,march,30.0,27.48,23.0,26.0,22.77,18.0,18.0,13.26,8.0,12.0,8.03,3.0,5.3,0.4,0.0,12.3,0.0,0.0,0.0,0.0,14.0,8.65,6.0,23.0,14.35,9.0,5.3,0.4,0.0
chandigarh,2013,april,36.0,33.07,30.0,32.0,29.17,26.0,23.0,18.83,15.0,11.0,5.97,-2.0,2.1,0.41,0.0,12.4,0.0,0.0,0.0,0.0,14.0,9.33,6.0,22.0,15.37,10.0,2.1,0.41,0.0
chandigarh,2013,may,44.0,39.1,30.0,40.0,35.39,28.0,29.0,24.26,20.0,11.0,3.77,-0.0,0.6,0.02,0.0,0.7,0.0,0.0,0.0,0.0,15.0,10.26,7.0,24.0,16.32,11.0,0.6,0.02,0.0
chandigarh,2013,june,42.0,38.1,29.0,39.0,34.8,27.0,29.0,26.63,22.0,21.0,17.17,11.0,10.6,1.69,0.0,50.8,0.0,0.0,0.0,0.0,12.0,7.77,5.0,19.0,11.6,6.0,10.6,1.69,0.0
chandigarh,2013,july,39.0,35.39,30.0,36.0,32.42,27.0,29.0,26.03,24.0,24.0,21.71,15.0,19.3,4.8,0.0,148.9,0.0,0.0,0.0,0.0,12.0,7.06,5.0,17.0,10.65,7.0,19.3,4.8,0.0
chandigarh,2013,august,35.0,31.94,27.0,32.0,29.29,25.0,26.0,23.84,22.0,24.0,22.65,21.0,24.7,6.59,0.0,204.3,0.0,0.0,0.0,0.0,10.0,6.26,3.0,15.0,10.06,6.0,24.7,6.59,0.0
chandigarh,2013,september,35.0,32.87,29.0,30.0,29.0,25.0,23.0,21.17,18.0,21.0,18.23,13.0,2.7,1.05,0.0,31.4,0.0,0.0,0.0,0.0,8.0,6.07,4.0,13.0,10.23,6.0,2.7,1.05,0.0
chandigarh,2013,october,32.0,30.1,28.0,28.0,25.61,23.0,23.0,17.97,13.0,20.0,12.87,1.0,5.9,0.75,0.0,23.2,0.0,0.0,0.0,0.0,10.0,5.9,3.0,16.0,9.94,5.0,5.9,0.75,0.0
chandigarh,2013,november,27.0,24.8,23.0,22.0,19.1,18.0,15.0,11.43,9.0,7.0,1.13,-3.0,1.5,0.06,0.0,1.9,0.0,0.0,0.0,0.0,11.0,7.0,4.0,20.0,12.23,7.0,1.5,0.06,0.0
chandigarh,2013,december,24.0,20.65,16.0,18.0,15.0,12.0,11.0,7.84,3.0,6.0,0.9,-6.0,3.7,0.15,0.0,4.8,0.0,0.0,0.0,0.0,14.0,7.23,4.0,25.0,12.61,6.0,3.7,0.15,0.0
chandigarh,2014,january,22.0,18.97,15.0,16.0,13.61,11.0,10.0,6.06,4.0,9.0,2.71,-6.0,6.2,0.44,0.0,13.6,0.0,0.0,0.0,0.0,12.0,6.68,4.0,21.0,11.68,7.0,6.2,0.44,0.0
chandigarh,2014,february,23.0,19.79,10.0,18.0,15.25,10.0,12.0,7.11,4.0,9.0,5.18,0.0,15.4,1.23,0.0,34.4,0.0,0.0,0.0,0.0,12.0,7.39,4.0,21.0,12.68,6.0,15.4,1.23,0.0
chandigarh,2014,march,32.0,25.84,17.0,27.0,21.32,14.0,17.0,12.19,6.0,10.0,6.45,2.0,6.1,0.73,0.0,22.6,0.0,0.0,0.0,0.0,16.0,8.68,6.0,28.0,14.65,10.0,6.1,0.73,0.0
chandigarh,2014,april,40.0,32.57,28.0,35.0,28.37,24.0,23.0,17.77,14.0,9.0,4.03,-0.0,1.9,0.2,0.0,5.9,0.0,0.0,0.0,0.0,13.0,9.67,7.0,20.0,15.63,11.0,1.9,0.2,0.0
chandigarh,2014,may,42.0,36.58,31.0,38.0,33.03,28.0,27.0,22.77,20.0,14.0,7.97,2.0,4.5,0.71,0.0,22.0,0.0,0.0,0.0,0.0,14.0,9.23,6.0,23.0,14.65,9.0,4.5,0.71,0.0
chandigarh,2014,june,44.0,40.63,38.0,41.0,37.2,34.0,31.0,27.37,25.0,20.0,10.57,-2.0,3.2,0.86,0.0,25.9,0.0,0.0,0.0,0.0,13.0,9.0,5.0,19.0,13.83,8.0,3.2,0.86,0.0
chandigarh,2014,july,41.0,36.26,31.0,37.0,33.03,28.0,29.0,26.48,24.0,23.0,19.87,14.0,15.5,3.32,0.0,103.0,0.0,0.0,0.0,0.0,13.0,6.68,4.0,19.0,9.74,5.0,15.5,3.32,0.0
chandigarh,2014,august,37.0,34.81,30.0,33.0,31.23,28.0,26.0,23.74,21.0,24.0,20.23,15.0,8.5,2.74,0.0,84.9,0.0,0.0,0.0,0.0,9.0,5.94,4.0,14.0,9.48,6.0,8.5,2.74,0.0
chandigarh,2014,september,35.0,32.57,26.0,30.0,28.53,24.0,24.0,21.1,19.0,23.0,19.17,15.0,14.2,1.7,0.0,51.1,0.0,0.0,0.0,0.0,14.0,6.6,4.0,24.0,11.03,7.0,14.2,1.7,0.0
chandigarh,2014,october,33.0,30.13,28.0,29.0,25.13,22.0,21.0,16.42,12.0,19.0,9.84,2.0,1.9,0.22,0.0,6.8,0.0,0.0,0.0,0.0,9.0,6.45,4.0,16.0,11.19,7.0,1.9,0.22,0.0
chandigarh,2014,november,29.0,25.97,24.0,24.0,20.27,18.0,16.0,11.77,8.0,6.0,-0.53,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.67,5.0,16.0,13.3,9.0,0.0,0.0,0.0
chandigarh,2014,december,26.0,20.65,17.0,19.0,14.61,12.0,11.0,7.58,3.0,7.0,-2.84,-10.0,4.1,0.18,0.0,5.7,0.0,0.0,0.0,0.0,11.0,7.0,4.0,19.0,12.55,7.0,4.1,0.18,0.0
chandigarh,2015,january,23.0,18.74,12.0,16.0,13.42,10.0,9.0,6.23,3.0,8.0,0.9,-9.0,2.9,0.33,0.0,10.1,0.0,0.0,0.0,0.0,13.0,7.13,4.0,23.0,12.58,7.0,2.9,0.33,0.0
chandigarh,2015,february,29.0,23.61,20.0,23.0,18.32,14.0,15.0,10.07,6.0,10.0,4.61,0.0,6.0,0.61,0.0,17.0,0.0,0.0,0.0,0.0,14.0,7.57,4.0,24.0,13.11,6.0,6.0,0.61,0.0
chandigarh,2015,march,34.0,25.87,14.0,29.0,21.68,13.0,18.0,13.16,7.0,13.0,6.23,0.0,18.0,1.84,0.0,57.0,0.0,0.0,0.0,0.0,17.0,9.42,5.0,28.0,15.74,9.0,18.0,1.84,0.0
chandigarh,2015,april,38.0,32.63,24.0,34.0,28.83,21.0,23.0,19.23,14.0,13.0,7.1,2.0,5.0,0.5,0.0,15.0,0.0,0.0,0.0,0.0,18.0,9.6,6.0,29.0,15.43,11.0,5.0,0.5,0.0
chandigarh,2015,may,42.0,38.97,35.0,38.0,35.13,31.0,27.0,24.74,20.0,13.0,4.35,-4.0,1.6,0.12,0.0,3.7,0.0,0.0,0.0,0.0,15.0,9.65,5.0,22.0,14.97,8.0,1.6,0.12,0.0
chandigarh,2015,june,42.0,38.13,31.0,39.0,34.97,29.0,30.0,26.53,24.0,20.0,12.23,6.0,15.0,1.07,0.0,32.2,0.0,0.0,0.0,0.0,14.0,9.07,5.0,20.0,13.63,7.0,15.0,1.07,0.0
chandigarh,2015,july,40.0,34.06,27.0,36.0,31.52,25.0,29.0,25.65,23.0,23.0,21.42,17.0,24.3,4.96,0.0,153.9,0.0,0.0,0.0,0.0,12.0,7.42,3.0,18.0,11.16,5.0,24.3,4.96,0.0
chandigarh,2015,august,36.0,33.19,30.0,32.0,30.35,28.0,26.0,24.16,23.0,24.0,21.68,18.0,9.9,3.0,0.0,92.9,0.0,0.0,0.0,0.0,12.0,7.29,4.0,18.0,11.32,6.0,9.9,3.0,0.0
chandigarh,2015,september,36.0,33.0,29.0,32.0,29.13,25.0,24.0,21.33,19.0,23.0,15.23,4.0,26.1,1.97,0.0,59.0,0.0,0.0,0.0,0.0,12.0,7.73,5.0,19.0,12.87,9.0,26.1,1.97,0.0
chandigarh,2015,october,34.0,31.1,27.0,29.0,26.19,22.0,20.0,18.26,14.0,17.0,7.68,2.0,0.5,0.02,0.0,0.5,0.0,0.0,0.0,0.0,10.0,6.84,4.0,17.0,11.94,7.0,0.5,0.02,0.0
chandigarh,2015,november,29.0,26.6,24.0,23.0,21.5,19.0,17.0,14.63,11.0,10.0,4.63,-5.0,0.9,0.08,0.0,2.3,0.0,0.0,0.0,0.0,10.0,6.4,4.0,17.0,11.03,6.0,0.9,0.08,0.0
chandigarh,2015,december,25.0,21.19,18.0,20.0,16.03,12.0,14.0,9.45,5.0,8.0,-1.23,-9.0,3.7,0.14,0.0,4.2,0.0,0.0,0.0,0.0,11.0,6.9,4.0,18.0,12.16,7.0,3.7,0.14,0.0
chandigarh,2016,january,23.0,20.29,17.0,18.0,14.35,11.0,13.0,7.1,1.0,9.0,0.16,-7.0,1.2,0.1,0.0,3.0,0.0,0.0,0.0,0.0,10.0,5.71,3.0,17.0,10.1,5.0,1.2,0.1,0.0
chandigarh,2016,february,28.0,24.14,15.0,23.0,18.62,13.0,18.0,9.97,7.0,13.0,2.66,-6.0,2.9,0.17,0.0,5.0,0.0,0.0,0.0,0.0,14.0,7.07,5.0,23.0,12.07,7.0,2.9,0.17,0.0
chandigarh,2016,march,34.0,29.1,24.0,30.0,24.13,20.0,20.0,15.39,13.0,12.0,5.16,-1.0,9.0,0.95,0.0,29.4,0.0,0.0,0.0,0.0,14.0,8.61,4.0,25.0,14.65,7.0,9.0,0.95,0.0
chandigarh,2016,april,38.0,34.9,32.0,34.0,30.7,28.0,23.0,20.6,17.0,8.0,2.23,-5.0,1.7,0.22,0.0,6.7,0.0,0.0,0.0,0.0,14.0,10.4,7.0,20.0,16.5,12.0,1.7,0.22,0.0
chandigarh,2016,may,43.0,37.71,26.0,40.0,34.23,26.0,28.0,24.77,22.0,17.0,8.94,-3.0,4.1,0.42,0.0,12.9,0.0,0.0,0.0,0.0,16.0,10.06,5.0,24.0,15.26,8.0,4.1,0.42,0.0
chandigarh,2016,june,42.0,38.67,32.0,38.0,35.2,31.0,30.0,27.37,25.0,22.0,16.7,9.0,54.5,3.33,0.0,99.9,0.0,0.0,0.0,0.0,11.0,8.0,4.0,17.0,12.33,6.0,54.5,3.33,0.0
chandigarh,2016,july,38.0,34.03,30.0,35.0,31.29,28.0,30.0,25.81,23.0,24.0,22.29,20.0,15.3,4.37,0.0,135.4,0.0,0.0,0.0,0.0,12.0,6.9,4.0,17.0,10.06,6.0,15.3,4.37,0.0
chandigarh,2016,august,36.0,33.32,30.0,33.0,30.16,27.0,27.0,24.32,23.0,24.0,21.84,19.0,19.2,3.26,0.0,101.0,0.0,0.0,0.0,0.0,9.0,5.1,3.0,14.0,8.16,4.0,19.2,3.26,0.0
chandigarh,2016,september,35.0,33.93,32.0,31.0,29.93,28.0,24.0,22.13,20.0,22.0,17.83,14.0,7.9,0.57,0.0,17.1,0.0,0.0,0.0,0.0,10.0,6.0,3.0,16.0,9.9,6.0,7.9,0.57,0.0
chandigarh,2016,october,36.0,32.39,28.0,31.0,26.94,23.0,23.0,18.03,14.0,19.0,3.52,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.42,5.0,17.0,12.42,8.0,0.0,0.0,0.0
chandigarh,2016,november,30.0,27.57,25.0,23.0,21.53,19.0,17.0,13.43,11.0,5.0,-3.03,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,3.0,20.0,12.3,6.0,0.0,0.0,0.0
chandigarh,2016,december,26.0,23.71,22.0,20.0,17.32,15.0,13.0,9.65,8.0,5.0,-1.84,-12.0,1.7,0.06,0.0,1.9,0.0,0.0,0.0,0.0,11.0,6.32,3.0,18.0,11.1,5.0,1.7,0.06,0.0
chandigarh,2017,january,23.0,19.16,14.0,18.0,14.16,10.0,13.0,8.06,4.0,10.0,2.74,-6.0,9.7,0.97,0.0,30.0,0.0,0.0,0.0,0.0,11.0,6.61,3.0,19.0,11.55,6.0,9.7,0.97,0.0
chandigarh,2017,february,29.0,23.61,19.0,23.0,18.36,15.0,17.0,10.46,8.0,10.0,3.29,-6.0,7.1,0.41,0.0,11.4,0.0,0.0,0.0,0.0,13.0,8.07,4.0,22.0,13.79,7.0,7.1,0.41,0.0
chandigarh,2017,march,38.0,28.26,18.0,33.0,23.32,14.0,22.0,13.84,7.0,7.0,0.84,-7.0,4.4,0.41,0.0,12.7,0.0,0.0,0.0,0.0,13.0,9.48,6.0,20.0,15.42,10.0,4.4,0.41,0.0
chandigarh,2017,april,41.0,36.2,30.0,36.0,31.6,25.0,26.0,20.93,15.0,13.0,2.87,-6.0,7.2,0.56,0.0,16.9,0.0,0.0,0.0,0.0,20.0,10.47,6.0,31.0,16.63,10.0,7.2,0.56,0.0
chandigarh,2017,may,42.0,38.45,35.0,38.0,34.74,31.0,27.0,24.9,20.0,16.0,9.52,1.0,3.3,0.35,0.0,10.8,0.0,0.0,0.0,0.0,13.0,9.16,5.0,20.0,14.48,8.0,3.3,0.35,0.0
chandigarh,2017,june,44.0,37.87,31.0,41.0,34.7,29.0,29.0,26.37,23.0,21.0,14.37,7.0,5.9,1.12,0.0,33.7,0.0,0.0,0.0,0.0,12.0,8.0,5.0,17.0,11.9,7.0,5.9,1.12,0.0
chandigarh,2017,july,39.0,34.39,29.0,36.0,31.81,28.0,29.0,26.16,24.0,23.0,21.45,18.0,8.9,2.56,0.0,79.4,0.0,0.0,0.0,0.0,11.0,6.81,3.0,15.0,9.74,5.0,8.9,2.56,0.0
chandigarh,2017,august,35.0,33.16,27.0,32.0,30.45,26.0,27.0,25.06,23.0,24.0,21.71,19.0,13.0,1.95,0.0,60.6,0.0,0.0,0.0,0.0,12.0,6.29,4.0,18.0,9.42,6.0,13.0,1.95,0.0
chandigarh,2017,september,35.0,32.83,22.0,30.0,29.1,22.0,24.0,22.23,20.0,22.0,17.0,10.0,10.9,0.59,0.0,17.8,0.0,0.0,0.0,0.0,8.0,6.43,4.0,13.0,10.37,7.0,10.9,0.59,0.0
chandigarh,2017,october,34.0,31.32,21.0,29.0,26.45,21.0,21.0,18.74,16.0,12.0,6.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.77,5.0,15.0,11.94,9.0,0.0,0.0,0.0
chandigarh,2017,november,29.0,25.5,23.0,24.0,20.6,18.0,17.0,14.2,11.0,9.0,1.57,-7.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,11.0,6.2,4.0,19.0,10.7,7.0,0.1,0.0,0.0
chandigarh,2017,december,25.0,21.65,18.0,20.0,17.13,15.0,14.0,11.68,9.0,11.0,0.9,-3.0,12.4,0.57,0.0,17.8,0.0,0.0,0.0,0.0,10.0,6.0,4.0,15.0,10.0,7.0,12.4,0.57,0.0
chandigarh,2018,january,25.0,19.39,13.0,19.0,14.39,11.0,11.0,8.35,6.0,8.0,-0.06,-3.0,4.9,0.16,0.0,4.9,0.0,0.0,0.0,0.0,12.0,6.9,4.0,20.0,11.55,6.0,4.9,0.16,0.0
chandigarh,2018,february,27.0,22.71,17.0,22.0,18.29,15.0,16.0,11.57,9.0,11.0,4.54,-1.0,7.8,0.54,0.0,15.2,0.0,0.0,0.0,0.0,17.0,7.64,4.0,29.0,13.11,7.0,7.8,0.54,0.0
chandigarh,2018,march,34.0,29.1,24.0,30.0,24.55,21.0,20.0,16.0,13.0,9.0,3.71,-2.0,2.1,0.1,0.0,3.0,0.0,0.0,0.0,0.0,12.0,8.26,5.0,19.0,13.48,9.0,2.1,0.1,0.0
chandigarh,2018,april,39.0,34.2,30.0,35.0,30.53,26.0,25.0,21.53,18.0,13.0,6.6,-1.0,3.0,0.4,0.0,12.0,0.0,0.0,0.0,0.0,16.0,9.53,7.0,26.0,14.93,10.0,3.0,0.4,0.0
chandigarh,2018,may,42.0,38.52,32.0,39.0,35.03,29.0,28.0,25.19,21.0,13.0,4.52,-5.0,3.7,0.3,0.0,9.2,0.0,0.0,0.0,0.0,15.0,10.52,7.0,23.0,15.94,10.0,3.7,0.3,0.0
chandigarh,2018,june,43.0,38.4,33.0,40.0,35.47,30.0,31.0,28.03,25.0,22.0,16.13,10.0,10.4,1.41,0.0,42.4,0.0,0.0,0.0,0.0,15.0,9.8,6.0,21.0,13.67,7.0,10.4,1.41,0.0
chandigarh,2018,july,39.0,33.77,26.0,35.0,31.26,26.0,29.0,26.26,24.0,24.0,21.65,16.0,25.4,4.69,0.0,145.3,0.0,0.0,0.0,0.0,13.0,7.87,3.0,18.0,11.16,5.0,25.4,4.69,0.0
chandigarh,2018,august,35.0,31.68,25.0,32.0,29.23,24.0,26.0,24.68,23.0,24.0,22.87,21.0,14.9,3.63,0.0,112.4,0.0,0.0,0.0,0.0,10.0,6.19,3.0,14.0,9.32,4.0,14.9,3.63,0.0
chandigarh,2018,september,34.0,29.87,21.0,30.0,27.0,20.0,25.0,22.07,19.0,23.0,19.43,14.0,39.2,3.31,0.0,99.4,0.0,0.0,0.0,0.0,10.0,6.37,3.0,16.0,10.1,5.0,39.2,3.31,0.0
chandigarh,2018,october,31.0,28.87,27.0,27.0,24.55,23.0,20.0,17.77,15.0,14.0,9.23,4.0,0.4,0.01,0.0,0.4,0.0,0.0,0.0,0.0,8.0,6.58,5.0,14.0,11.32,9.0,0.4,0.01,0.0
chandigarh,2018,november,28.0,24.9,23.0,24.0,20.63,19.0,18.0,14.57,12.0,11.0,4.4,-1.0,1.5,0.1,0.0,2.9,0.0,0.0,0.0,0.0,11.0,6.8,4.0,19.0,11.47,7.0,1.5,0.1,0.0
chandigarh,2018,december,23.0,19.68,16.0,18.0,14.94,11.0,12.0,9.45,6.0,5.0,-0.26,-6.0,1.8,0.08,0.0,2.6,0.0,0.0,0.0,0.0,8.0,5.77,4.0,14.0,9.84,7.0,1.8,0.08,0.0
chandigarh,2019,january,23.0,18.48,15.0,20.0,15.74,13.0,17.0,12.16,9.0,8.0,2.0,-4.0,35.1,1.45,0.0,45.1,0.0,0.0,0.0,0.0,15.0,7.03,4.0,26.0,11.0,7.0,35.1,1.45,0.0
chandigarh,2019,february,25.0,20.79,17.0,21.0,17.54,13.0,16.0,13.36,10.0,13.0,6.71,2.0,51.1,6.82,0.0,191.0,0.0,0.0,0.0,0.0,20.0,8.68,4.0,35.0,13.64,6.0,51.1,6.82,0.0
chandigarh,2019,march,35.0,25.97,19.0,31.0,22.81,17.0,25.0,17.29,11.0,10.0,7.03,1.0,15.5,1.95,0.0,60.5,0.0,0.0,0.0,0.0,16.0,9.13,4.0,26.0,13.94,7.0,15.5,1.95,0.0
chandigarh,2019,april,41.0,36.13,25.0,38.0,32.53,23.0,30.0,25.83,20.0,13.0,5.23,-6.0,21.8,0.98,0.0,29.3,0.0,0.0,0.0,0.0,17.0,11.17,6.0,25.0,17.5,9.0,21.8,0.98,0.0
chandigarh,2019,may,45.0,39.71,36.0,41.0,36.13,32.0,32.0,28.39,24.0,11.0,3.74,-5.0,8.0,0.69,0.0,21.4,0.0,0.0,0.0,0.0,17.0,11.81,8.0,25.0,18.1,10.0,8.0,0.69,0.0
chandigarh,2019,june,46.0,42.57,38.0,42.0,38.87,34.0,34.0,31.03,26.0,18.0,7.53,-2.0,2.4,0.26,0.0,7.9,0.0,0.0,0.0,0.0,20.0,12.27,8.0,28.0,18.63,12.0,2.4,0.26,0.0
chandigarh,2019,july,44.0,35.84,26.0,40.0,32.97,25.0,33.0,27.65,21.0,24.0,20.35,10.0,57.4,10.36,0.0,321.3,0.0,0.0,0.0,0.0,17.0,11.03,5.0,27.0,17.29,9.0,57.4,10.36,0.0
chandigarh,2019,august,36.0,32.9,28.0,33.0,30.16,25.0,29.0,25.45,19.0,25.0,22.97,21.0,142.2,13.71,0.0,424.9,0.0,0.0,0.0,0.0,13.0,8.1,5.0,22.0,13.58,8.0,142.2,13.71,0.0
chandigarh,2019,september,35.0,31.77,26.0,31.0,29.23,24.0,28.0,24.73,20.0,24.0,22.1,20.0,32.0,5.69,0.0,170.7,0.0,0.0,0.0,0.0,18.0,8.83,5.0,27.0,14.77,8.0,32.0,5.69,0.0
chandigarh,2019,october,31.0,29.03,27.0,27.0,25.74,24.0,22.0,20.55,18.0,20.0,13.61,9.0,0.9,0.06,0.0,1.8,0.0,0.0,0.0,0.0,11.0,7.55,6.0,20.0,12.97,9.0,0.9,0.06,0.0
